X_07,X_08,X_09
29.1,114.45,238.49
28.43,114.76,259.57
28.31,119.03,235.16
29.76,119.79,185.15
27.97,70.18,253.34
28.79,122.15,251.72
28.22,75.88,249.84
28.62,100.82,181.71
28.21,108.31,255.67
28.46,99.62,262.05
27.7,97.63,247.13
28.0,238.22,252.41
27.8,98.85,294.99
27.89,99.07,281.51
28.66,258.94,273.0
28.15,98.26,254.2
27.29,97.49,178.23
27.71,223.81,245.51
27.59,117.31,332.47
29.35,117.21,260.54
29.24,117.03,263.25
29.07,119.14,258.02
27.92,103.69,242.6
27.79,231.78,237.54
27.64,116.87,265.37
29.34,114.84,237.64
29.77,239.31,280.07
28.47,99.97,257.02
29.31,115.73,269.38
29.2,111.53,195.13
28.38,117.77,234.95
28.7,103.71,262.31
28.87,100.59,264.09
29.72,102.4,192.89
27.56,128.82,180.28
29.25,122.97,255.52
27.65,116.49,229.89
28.02,122.22,250.51
27.68,110.11,272.0
28.93,115.65,273.75
28.66,103.61,243.94
27.68,115.86,267.76
28.01,118.02,172.01
28.1,76.53,250.39
29.16,120.12,250.3
28.37,103.56,259.27
28.59,104.65,266.16
28.21,122.35,243.14
28.84,124.05,258.12
28.51,114.68,274.36
28.55,104.98,237.0
28.52,240.42,278.69
28.72,104.4,258.36
28.1,115.87,233.38
28.78,101.65,265.99
27.82,102.94,250.95
29.0,114.22,259.01
28.45,242.07,237.47
29.27,103.93,262.33
28.1,114.07,249.72
28.41,116.69,252.45
29.41,131.0,247.54
29.42,238.02,162.05
29.48,92.92,271.1
28.8,239.01,229.67
29.55,104.02,243.38
29.5,119.71,277.27
29.98,80.21,272.85
28.94,100.34,257.35
30.08,101.91,272.24
27.6,113.3,245.64
27.23,242.65,244.71
28.19,120.99,249.41
28.11,98.46,266.29
29.15,125.69,259.65
28.03,227.48,260.3
28.77,104.93,256.36
29.12,125.19,280.18
28.9,104.87,250.81
29.32,115.88,271.77
29.01,112.69,269.79
28.48,102.88,246.37
27.81,118.52,248.44
27.56,96.03,250.9
27.62,106.25,291.47
27.84,111.49,182.27
28.64,109.19,193.0
27.93,112.71,182.83
27.42,100.18,293.82
26.97,78.55,244.48
26.45,108.6,262.22
28.45,120.57,260.49
28.51,239.44,281.75
27.95,102.13,251.68
27.99,106.67,258.79
27.83,114.29,256.14
27.32,115.92,257.28
27.93,214.34,293.11
28.41,113.24,272.54
27.8,99.96,264.72
28.3,111.72,279.53
27.31,113.87,246.51
29.24,112.31,259.03
27.99,110.81,250.53
28.73,77.63,261.87
26.69,80.08,175.46
27.14,115.86,264.55
27.68,62.42,251.07
28.04,112.06,264.31
28.24,235.65,273.79
27.65,328.09,231.69
28.63,66.68,251.16
28.04,98.2,252.02
27.37,203.43,253.85
27.34,81.77,184.01
28.52,115.42,251.76
27.71,121.27,227.73
28.2,118.83,131.29
28.36,113.25,266.44
28.9,115.87,179.12
29.06,115.57,270.04
28.82,117.35,132.6
28.12,246.91,229.89
28.84,112.44,259.05
27.72,362.43,255.93
27.86,233.83,250.11
28.03,111.83,254.63
28.34,73.48,246.96
26.9,227.11,284.74
29.1,120.54,274.64
27.89,116.62,242.82
29.94,114.86,276.98
28.81,115.13,287.2
28.39,115.26,251.57
31.18,105.84,257.15
31.27,116.35,271.4
29.36,119.91,260.77
27.26,107.26,275.58
29.04,120.81,131.78
29.1,127.5,130.38
27.78,115.18,255.49
28.78,114.36,292.36
28.02,114.4,269.44
28.18,206.15,264.48
28.82,100.6,201.54
28.32,117.99,204.38
27.36,110.12,279.55
28.43,104.81,251.64
28.32,114.96,248.66
28.15,113.81,205.89
27.75,114.21,250.3
28.16,125.36,252.0
27.59,122.86,246.89
28.74,119.5,285.59
27.77,130.07,246.14
27.89,112.25,243.62
27.43,110.78,264.24
28.99,112.88,264.4
28.13,103.52,247.8
28.01,116.36,254.91
28.35,118.02,255.99
28.77,120.12,312.64
29.71,119.05,297.94
28.97,116.3,282.39
28.48,108.01,251.33
27.65,108.66,276.51
28.94,116.05,273.08
27.89,112.38,260.08
28.12,114.91,274.12
28.51,112.67,242.49
28.39,128.32,265.11
27.71,76.45,258.21
30.81,106.68,269.33
28.58,114.45,283.77
27.26,117.74,258.81
27.49,115.91,247.48
28.7,232.96,262.69
27.5,114.0,286.77
28.4,117.86,288.48
27.56,67.5,291.02
29.17,115.1,256.48
27.01,108.1,245.69
27.94,112.09,264.09
26.85,111.51,185.28
27.71,87.01,270.88
26.75,111.42,243.42
27.47,112.07,254.63
27.7,117.41,234.69
27.41,85.55,272.72
28.31,113.75,270.19
27.41,80.35,272.31
27.75,113.97,257.71
26.09,116.87,275.97
27.64,113.19,252.58
26.86,112.83,283.54
27.83,120.95,260.78
27.76,110.11,287.25
27.38,109.93,280.0
26.63,84.44,271.85
27.24,117.18,241.27
27.38,114.14,264.18
28.25,117.11,292.2
27.2,82.59,257.71
27.89,113.05,246.48
26.46,79.83,255.06
27.22,73.99,262.09
27.04,226.87,274.63
27.46,67.7,288.91
27.4,194.25,250.77
27.46,109.13,180.3
26.93,78.93,248.14
26.76,108.89,243.59
27.79,109.98,259.72
26.7,209.43,249.54
27.13,73.88,272.69
26.72,110.21,262.41
27.49,86.78,177.98
26.81,79.43,235.73
28.15,73.9,258.38
28.06,110.85,260.82
27.29,84.9,260.54
28.11,118.88,289.23
28.79,112.51,183.32
27.46,86.05,243.01
27.33,110.01,254.78
27.82,111.23,281.1
27.44,112.64,251.74
27.57,112.08,238.42
26.58,116.87,246.48
27.53,110.46,249.89
26.61,108.52,280.76
27.33,230.46,262.74
27.18,109.34,239.07
26.94,80.73,248.64
26.96,97.1,248.23
26.96,110.72,260.45
28.57,75.85,290.5
26.62,345.5,226.35
27.8,146.24,278.99
26.86,229.96,279.68
27.6,236.21,257.35
26.9,107.99,222.3
26.8,111.45,257.24
26.24,108.94,238.92
27.1,65.49,178.09
26.86,80.09,272.09
27.51,85.24,235.99
26.83,83.09,236.18
27.49,113.52,233.96
27.0,77.63,246.72
27.7,73.95,239.24
27.54,97.81,264.57
27.24,115.98,248.62
27.39,73.63,251.83
27.63,83.0,257.58
27.47,72.89,280.33
27.22,330.52,232.75
27.78,208.16,260.02
28.03,227.25,254.76
27.13,83.77,228.96
27.51,82.04,254.76
27.09,109.68,250.41
28.04,82.81,246.05
27.03,109.62,253.04
27.94,75.39,244.09
27.21,75.45,270.3
27.52,108.4,242.09
27.62,117.4,245.66
26.99,227.74,243.72
27.58,70.53,253.53
27.18,119.44,250.1
27.44,82.41,262.93
28.2,47.9,286.56
26.83,88.77,275.07
28.6,81.8,279.27
28.27,110.69,418.16
28.13,46.26,296.39
26.95,112.16,245.88
26.91,113.08,248.92
27.88,113.62,268.19
27.21,112.18,247.65
28.22,113.49,251.14
26.85,115.35,249.65
29.87,59.92,299.56
27.25,111.94,255.47
27.62,81.54,284.72
27.96,111.74,250.6
26.62,118.1,239.91
26.72,110.66,284.59
28.63,1388.21,305.55
28.36,108.94,287.83
29.16,212.01,283.32
28.8,109.08,279.75
26.61,110.36,273.8
27.21,112.96,266.25
27.62,124.91,240.25
27.59,112.39,288.04
27.36,112.59,245.94
27.32,233.52,257.04
26.78,241.31,268.75
26.53,122.38,271.75
27.55,112.13,250.6
28.49,111.96,265.37
27.08,245.28,245.34
27.13,111.78,240.19
28.04,127.69,261.36
27.05,203.92,280.8
26.8,105.16,281.25
26.82,109.64,246.53
27.97,113.45,260.92
27.47,112.67,251.51
26.67,109.99,267.56
27.12,112.53,236.4
27.93,109.66,244.33
28.11,61.7,256.72
28.2,44.04,288.76
29.21,81.2,253.44
29.27,78.47,384.66
29.18,188.79,249.13
26.71,83.12,270.07
27.12,109.29,240.73
27.27,86.78,260.3
27.66,114.88,247.75
27.29,119.09,268.17
27.11,104.97,241.7
26.82,76.66,237.67
27.24,109.99,248.62
27.78,113.19,281.79
27.22,115.17,272.65
27.29,117.82,284.83
27.14,111.07,282.8
27.43,106.29,190.03
27.52,113.07,275.97
26.78,119.62,276.75
26.96,226.52,231.46
26.34,106.57,285.11
27.9,214.78,288.09
26.88,241.96,238.59
27.83,220.74,247.71
27.23,193.07,245.6
27.6,111.73,281.81
27.32,110.25,240.43
28.59,119.68,186.32
27.61,221.59,258.08
27.16,124.26,247.71
28.0,226.5,251.68
27.82,112.34,255.67
27.43,234.71,233.59
27.28,227.27,233.63
27.51,112.4,263.84
27.25,92.22,248.55
26.7,195.63,266.96
28.8,68.04,265.84
26.48,110.33,280.87
25.82,107.28,272.91
26.62,231.78,290.11
26.3,236.62,273.3
27.18,110.76,250.77
27.51,118.53,236.46
26.8,245.5,264.38
26.17,115.19,244.31
27.31,232.24,257.67
26.26,88.45,242.95
26.75,115.17,278.37
26.38,237.89,285.65
27.82,113.97,256.87
27.51,228.89,257.69
28.27,114.28,91.21
26.96,111.34,239.07
27.44,220.67,249.65
27.39,116.44,251.89
27.46,210.25,249.37
27.58,218.59,249.11
27.05,110.71,275.95
26.94,83.92,249.09
26.67,81.99,223.01
26.18,227.51,252.5
27.88,98.39,254.31
26.91,110.31,278.34
26.35,222.7,280.05
26.67,192.24,249.56
26.58,66.25,241.65
27.23,79.15,249.72
26.69,114.02,248.23
27.69,85.21,243.66
27.74,222.96,277.4
26.2,112.87,292.2
27.46,231.14,259.85
27.42,113.97,245.0
27.06,360.1,273.69
27.51,123.18,262.44
26.4,108.21,278.39
26.32,111.11,251.2
26.52,226.38,284.62
27.56,215.31,256.36
26.65,221.45,244.91
26.38,224.34,264.14
27.11,192.95,253.34
27.98,225.23,239.61
26.87,122.25,247.71
28.11,211.31,261.23
27.08,217.96,253.66
27.24,65.11,267.44
27.23,209.12,256.96
27.9,111.57,233.01
28.13,180.02,243.72
28.04,108.12,251.16
27.39,230.68,260.17
27.53,67.39,247.37
28.87,206.36,261.16
27.84,76.0,289.55
28.07,100.4,239.58
28.75,99.44,250.92
27.24,218.78,265.77
27.71,224.38,260.34
28.31,227.51,258.25
27.56,84.89,283.75
27.54,225.27,247.07
28.32,242.98,260.75
27.37,200.66,241.46
28.01,84.33,285.5
28.03,209.93,259.46
29.73,250.53,172.65
27.66,73.45,258.36
26.78,212.29,255.28
28.03,75.72,270.91
26.9,227.83,292.22
27.27,99.12,258.08
27.29,203.95,260.71
26.85,222.01,252.28
27.52,204.58,249.42
27.84,111.24,274.03
27.53,112.34,245.0
26.92,110.61,259.11
27.99,112.55,255.75
27.03,110.14,280.48
28.12,115.62,183.43
28.03,99.89,258.64
28.11,112.07,250.73
28.06,76.75,262.35
28.19,114.66,255.88
28.7,79.06,181.51
28.61,76.0,272.26
27.34,216.68,250.17
27.58,74.49,254.24
27.51,85.18,263.96
26.6,116.06,235.04
27.7,117.35,261.59
27.21,108.26,259.4
27.01,81.8,292.79
28.52,115.23,362.93
27.1,112.26,254.27
27.16,113.39,186.71
28.36,93.77,259.09
27.54,112.28,305.66
27.02,111.09,263.06
26.55,113.7,236.57
27.6,83.83,289.17
26.87,113.74,252.05
26.85,821.94,37.58
27.84,145.28,247.45
27.42,116.82,288.32
27.72,115.75,296.24
27.02,337.71,260.88
27.27,75.54,254.14
26.3,120.2,238.81
27.43,97.52,286.66
163.81,112.34,423.83
34.62,2337.4,293.24
30.05,118.17,305.18
27.69,113.34,281.28
27.98,114.06,296.95
26.91,110.25,269.31
27.9,85.0,278.67
27.74,116.78,296.71
27.6,113.57,308.01
26.99,112.47,274.81
29.01,123.3,156.57
27.33,224.16,245.13
27.91,112.67,241.57
27.0,111.3,248.03
27.94,114.63,243.72
28.18,107.7,290.35
27.7,113.12,175.24
27.22,113.18,262.59
28.34,100.09,259.5
27.22,114.7,259.8
26.44,109.89,254.2
26.78,109.45,182.27
27.73,116.47,261.81
28.07,69.11,269.16
27.89,69.54,260.37
27.24,110.74,240.77
28.02,203.78,262.78
27.43,109.25,235.86
28.73,114.78,265.58
27.34,113.46,260.08
27.96,114.41,269.25
27.34,74.78,292.22
28.4,114.22,267.44
27.52,75.97,246.18
27.05,175.59,249.2
28.07,68.1,258.94
26.32,211.16,239.5
26.59,116.57,247.37
26.99,221.37,273.8
27.34,65.21,283.88
27.88,115.95,262.09
27.97,106.97,282.72
27.25,112.79,261.81
27.04,113.02,235.45
27.81,110.13,255.56
27.35,86.73,307.46
28.05,116.94,237.71
27.52,111.67,266.55
27.72,83.88,232.32
27.29,80.45,248.47
27.57,98.07,285.95
27.68,114.62,260.58
27.07,116.1,253.92
27.04,66.29,250.77
28.26,110.55,265.19
27.02,110.26,246.93
28.44,118.18,261.53
27.54,73.4,257.05
28.06,329.44,243.25
24.81,74.84,253.17
28.51,226.01,269.05
29.22,75.44,269.89
27.67,112.96,241.42
26.98,73.4,240.64
27.76,117.28,251.23
27.34,111.17,240.58
27.86,112.56,291.0
27.28,113.4,293.47
27.33,94.21,245.15
27.95,88.46,283.75
26.56,87.53,247.45
27.51,114.0,272.8
27.89,116.08,263.34
27.74,95.65,253.62
27.02,109.95,251.64
28.06,89.24,271.64
28.02,77.45,269.59
27.25,72.31,284.83
26.69,85.13,259.33
27.59,107.04,265.71
27.44,110.23,277.22
27.84,120.43,268.17
26.8,66.23,255.54
27.97,117.02,246.42
27.84,115.3,244.28
27.1,105.7,245.3
28.5,117.9,247.48
27.37,117.16,253.12
26.67,113.01,187.85
26.96,109.78,256.31
26.93,114.31,232.08
28.51,111.23,258.34
26.81,110.83,261.42
28.32,112.03,270.07
26.1,231.79,239.71
27.77,127.86,266.85
28.31,113.04,266.74
27.2,97.7,251.59
27.58,98.67,278.11
27.01,340.9,283.86
27.6,239.79,288.11
27.93,82.73,244.71
28.17,114.05,263.77
26.84,108.06,290.7
27.01,205.08,268.71
27.92,117.67,252.54
27.18,234.63,268.4
28.27,76.87,348.45
27.65,110.62,246.65
27.14,118.33,246.79
27.06,86.63,240.58
27.96,98.01,195.01
27.45,72.64,243.19
27.97,86.49,289.98
27.75,115.05,249.03
27.54,115.38,290.72
27.19,108.57,279.14
27.67,83.2,272.13
27.06,112.55,232.32
27.75,75.77,241.91
28.47,114.65,263.84
27.54,89.85,248.12
27.62,112.58,254.8
27.44,218.44,257.76
28.38,237.89,286.58
28.23,226.05,274.61
26.56,74.0,284.19
26.81,218.13,266.59
27.79,74.75,273.66
28.33,193.3,273.77
28.6,88.35,282.63
27.76,223.44,243.16
27.35,118.48,262.99
28.56,127.23,198.37
27.95,69.61,274.14
28.51,72.55,291.04
27.11,232.75,273.88
27.16,129.02,248.94
27.58,114.79,264.33
28.41,75.6,258.56
26.76,81.12,252.6
28.32,67.98,264.01
29.0,355.42,294.51
26.91,185.76,268.23
26.55,99.14,259.46
26.0,106.08,239.39
26.61,98.34,251.01
25.54,100.91,234.45
25.88,1349.17,37.58
26.64,129.51,245.45
25.85,1188.51,391.15
26.87,125.38,261.38
29.2,209.7,278.82
26.34,107.09,283.21
26.36,106.49,282.55
26.05,104.6,265.21
25.71,1380.23,193.71
25.7,119.05,279.44
25.49,129.84,271.83
25.68,115.04,271.98
26.0,1400.3,37.58
28.72,121.16,268.71
27.5,111.69,274.79
29.35,110.2,280.07
28.77,114.78,293.41
27.2,117.56,322.64
28.78,1376.37,329.04
27.95,112.39,311.6
29.09,1396.4,384.9
26.48,1380.77,37.58
26.37,107.52,231.69
26.5,112.62,285.8
29.65,118.18,291.71
29.28,89.74,260.17
28.66,113.21,268.06
29.47,117.55,285.56
29.89,117.17,275.84
28.77,125.24,307.92
29.96,117.85,299.73
27.62,232.95,294.16
27.77,218.14,264.4
27.72,83.0,269.98
28.85,108.65,304.99
26.59,112.37,280.43
26.51,107.55,275.35
26.4,109.15,368.4
27.08,110.83,236.55
26.83,239.74,279.33
26.7,235.53,275.35
27.0,220.45,253.42
27.7,241.07,288.58
26.66,218.53,255.88
27.4,83.85,267.82
27.85,119.31,294.66
26.83,244.22,275.2
28.69,109.45,305.78
27.72,103.1,275.86
26.69,363.95,268.26
28.35,116.88,304.04
26.8,239.0,244.0
27.63,212.28,264.57
31.26,224.16,286.21
26.84,109.64,266.87
26.5,111.39,246.85
27.92,112.1,260.19
33.62,1406.85,37.58
29.9,87.3,265.58
28.96,301.19,304.27
28.56,120.85,221.84
29.06,136.26,272.31
28.36,210.44,307.64
26.22,222.23,272.76
25.95,122.99,248.66
27.49,119.81,271.94
28.34,111.12,280.61
26.43,1378.74,350.47
26.85,127.83,637.49
29.01,116.12,283.06
28.7,114.93,299.14
28.09,113.47,257.02
28.0,333.9,299.08
28.98,243.5,273.97
28.23,236.03,269.01
28.82,207.13,293.99
28.88,196.89,273.66
29.36,109.92,285.74
28.57,226.98,266.62
28.06,122.83,274.53
28.04,228.54,266.23
29.0,115.14,266.21
28.27,114.81,248.06
28.1,111.85,321.61
28.97,115.71,281.66
27.83,111.37,267.39
27.32,113.4,322.77
28.39,113.34,294.49
28.06,113.05,292.61
27.69,113.66,269.57
27.78,114.68,272.09
27.72,113.41,250.45
28.58,123.57,243.05
27.35,86.12,279.53
27.76,229.89,262.43
29.31,213.73,281.84
28.2,225.84,290.07
28.69,198.03,299.77
28.15,90.73,287.57
28.94,117.35,405.12
28.99,115.53,282.14
28.39,231.98,275.91
27.55,114.6,246.01
28.27,111.15,259.87
28.24,68.66,268.58
28.08,116.04,251.76
28.69,215.95,286.6
29.19,115.65,258.7
28.34,238.36,254.72
29.29,115.03,301.84
28.13,113.54,302.14
28.34,113.89,283.43
28.9,239.38,286.86
28.91,98.71,290.8
29.2,227.49,279.74
27.37,116.24,272.76
28.08,229.21,270.11
29.32,117.74,300.85
29.17,116.39,287.46
28.96,117.92,375.71
27.64,204.68,258.21
28.6,128.29,274.18
27.78,86.08,270.28
27.58,158.75,255.38
28.45,45.74,261.47
28.48,47.23,326.95
27.9,154.72,274.64
28.02,112.0,273.21
27.58,202.28,248.14
28.19,111.81,262.89
27.87,148.25,357.33
28.71,48.95,256.62
28.34,155.47,267.07
27.63,166.88,261.19
27.46,125.93,243.23
27.4,117.95,168.02
28.06,115.98,110.22
28.49,115.61,242.71
27.02,124.65,172.5
27.27,111.14,239.91
28.07,119.24,105.76
27.52,114.8,189.36
27.41,123.53,269.68
27.33,120.1,187.33
28.15,72.57,171.45
27.64,112.83,232.75
27.48,119.47,116.52
28.43,81.07,250.64
27.11,116.87,241.48
27.27,115.19,245.81
27.56,114.84,155.62
29.27,51.99,248.27
28.17,65.76,258.01
30.04,242.6,282.91
27.54,122.82,238.31
28.04,114.99,259.31
27.63,113.16,263.81
27.69,119.95,209.66
27.23,133.29,272.2
27.24,213.33,243.34
28.97,97.89,228.81
27.41,109.11,234.95
29.17,45.19,181.88
29.25,124.32,268.04
27.98,111.5,176.1
28.08,61.39,251.1
27.99,109.93,169.48
27.14,107.75,151.53
28.09,99.22,360.37
27.75,159.28,267.2
27.06,119.72,250.1
27.28,128.94,115.16
28.04,85.16,235.51
27.62,234.3,282.27
28.77,263.42,205.81
27.17,111.73,224.62
28.15,115.91,167.09
28.58,118.83,281.43
28.23,126.75,289.9
28.71,235.79,284.9
27.36,119.0,256.46
29.18,252.74,291.97
27.61,250.65,287.27
27.49,124.6,248.04
27.26,110.83,160.39
27.06,208.29,250.17
27.41,117.15,193.93
29.03,67.76,301.39
28.23,183.29,288.32
28.55,235.97,279.03
27.66,110.58,256.74
29.81,120.65,253.85
28.84,128.45,287.31
27.89,235.0,173.9
28.3,127.66,200.22
28.05,228.8,173.58
31.19,268.21,288.02
28.22,245.14,310.89
27.23,163.22,220.61
28.0,228.18,314.52
27.26,116.12,219.34
27.59,127.33,183.3
28.84,186.51,404.32
27.3,227.26,253.17
29.21,183.67,283.63
29.93,189.66,261.4
27.59,116.09,160.0
30.09,230.25,272.59
29.08,386.48,294.42
29.3,161.56,278.95
27.85,159.25,304.66
27.13,244.29,163.21
27.29,114.48,245.45
27.25,217.95,249.59
27.95,244.15,170.56
27.14,123.84,252.75
28.05,234.39,169.55
28.23,245.54,234.24
28.38,125.23,261.08
28.72,244.15,187.22
28.21,130.41,267.5
28.55,251.86,240.45
29.56,173.37,299.53
27.98,162.05,227.64
28.17,244.48,163.17
27.6,219.66,268.02
27.66,119.98,205.78
32.91,84.74,254.98
27.27,168.01,259.09
27.56,124.29,151.12
28.54,126.01,276.7
28.23,192.31,264.91
28.15,307.36,274.72
28.36,237.27,257.84
28.14,197.83,177.67
28.04,159.91,167.11
27.92,166.58,257.59
27.8,191.13,284.03
27.62,112.92,260.54
29.67,163.23,302.46
36.17,119.53,258.55
37.07,116.77,218.4
28.53,1397.3,37.58
29.23,181.15,272.16
27.81,60.2,190.07
27.66,115.49,176.21
27.64,57.17,225.72
33.4,68.61,199.04
27.83,237.18,276.38
27.84,180.61,259.63
27.36,197.95,263.71
28.15,144.73,276.85
31.78,225.07,300.89
28.59,124.08,285.35
28.11,118.93,254.93
29.99,161.86,289.49
27.14,121.78,256.25
27.16,337.1,255.49
27.53,116.78,183.13
27.62,63.19,257.95
33.55,113.22,261.83
28.49,166.29,297.23
26.87,133.87,244.39
30.56,136.81,276.32
27.6,113.68,163.34
36.84,152.55,241.27
30.42,159.07,305.98
28.25,82.38,261.57
27.55,94.04,243.14
27.18,121.49,236.39
35.26,100.92,150.19
27.71,194.41,234.33
35.95,117.16,165.56
29.57,131.05,289.64
29.39,122.63,188.65
29.45,119.88,236.95
29.92,116.94,293.11
36.05,137.82,248.62
34.67,100.56,261.85
36.18,123.84,354.89
34.37,101.58,247.69
34.35,108.78,351.68
29.55,133.29,296.34
29.38,122.74,271.44
27.56,159.41,266.42
29.41,289.67,241.2
29.52,151.09,297.76
29.71,241.84,253.96
29.41,186.67,240.7
27.38,230.9,261.87
28.19,244.15,251.14
27.21,112.01,262.41
28.38,148.76,245.32
27.66,159.55,331.7
27.88,144.95,277.52
27.45,160.37,262.63
28.44,199.66,256.29
27.37,163.66,259.63
28.41,144.85,284.19
29.21,238.25,290.83
29.73,235.83,262.63
29.2,151.43,281.77
29.19,132.8,288.69
28.32,149.39,237.02
29.52,129.05,278.11
29.74,134.45,299.17
31.01,133.25,190.13
31.1,48.76,318.98
28.18,156.62,264.78
27.42,165.49,286.06
28.26,157.68,257.17
27.69,161.66,245.51
28.46,161.33,359.59
27.54,157.84,277.67
28.5,161.34,277.74
28.06,157.2,265.62
28.07,173.06,270.06
27.86,158.18,242.93
30.45,133.86,283.06
28.87,125.46,298.99
28.02,203.54,299.01
29.86,127.35,291.64
29.2,224.92,225.05
29.61,127.34,282.76
29.13,110.72,267.37
28.73,146.28,263.83
28.38,241.84,289.77
27.61,151.65,414.11
28.48,113.0,281.23
27.87,249.5,276.34
28.31,228.99,285.52
29.26,341.59,250.43
29.08,236.38,284.62
28.58,226.55,292.18
27.96,133.6,274.66
27.65,248.22,295.35
29.86,113.62,245.77
28.12,135.01,290.41
28.5,246.11,286.97
28.24,127.42,282.05
27.7,260.77,279.1
31.81,71.81,132.49
30.71,69.47,301.22
30.03,123.33,313.2
31.44,73.31,289.68
30.27,66.24,206.34
30.45,66.91,297.42
27.71,136.43,297.12
29.69,383.93,278.23
31.31,245.83,310.01
28.95,252.76,281.42
29.22,233.07,292.1
36.26,190.47,273.1
29.24,226.13,279.59
27.62,130.54,248.51
37.23,190.1,264.65
28.2,200.71,239.67
27.14,190.83,243.81
30.14,148.53,285.8
27.27,211.37,267.16
28.4,245.04,228.79
27.51,191.58,239.09
26.99,179.69,242.77
27.77,159.99,292.87
28.41,157.92,283.45
28.02,163.2,369.76
29.75,162.31,271.25
28.2,209.97,284.25
30.59,135.21,289.4
29.55,118.49,312.66
27.86,402.26,284.33
29.93,67.93,300.4
29.48,121.51,305.25
28.16,148.86,276.64
28.69,242.96,261.21
27.3,164.02,264.44
28.01,135.64,176.14
28.89,234.36,261.44
30.15,125.3,286.25
29.29,248.75,300.18
27.81,258.68,253.64
28.32,230.19,249.46
28.18,226.5,243.77
28.49,411.04,113.82
28.58,247.22,270.43
28.09,254.66,260.92
27.8,147.16,261.29
27.81,194.58,246.48
28.07,148.98,238.05
30.36,164.62,282.48
28.19,193.51,242.58
27.21,173.92,161.59
27.99,163.98,260.21
28.12,141.85,267.69
27.94,150.44,256.21
28.07,149.11,294.27
28.42,232.44,204.12
27.88,171.41,239.86
27.42,209.5,266.74
27.63,205.95,258.51
27.76,213.56,272.37
28.17,156.59,262.37
28.05,161.25,234.95
28.01,192.53,163.13
28.05,187.83,262.78
27.32,160.79,255.54
29.81,167.0,265.19
30.16,124.88,244.57
30.21,120.67,118.22
27.83,175.34,257.76
27.22,144.54,270.65
27.73,129.99,246.33
28.15,126.19,195.42
27.54,178.6,265.04
28.4,133.74,271.64
28.08,133.77,247.26
27.9,214.08,241.55
28.98,212.57,168.73
29.53,116.58,295.13
29.59,116.43,303.13
28.48,152.86,231.78
27.42,158.59,270.09
27.83,154.19,273.71
27.7,150.53,249.97
28.16,221.02,258.25
27.67,149.2,250.49
27.74,163.49,261.47
27.68,153.14,273.82
29.61,118.87,389.9
29.58,121.39,304.47
28.04,229.62,176.29
30.35,122.62,294.96
29.74,303.63,358.84
29.69,178.03,296.3
29.78,158.14,309.82
30.19,205.14,342.88
29.25,176.26,307.7
29.87,193.74,300.07
29.54,129.23,276.86
30.34,118.59,278.88
31.32,96.14,186.68
31.24,96.99,274.44
28.06,306.6,171.85
29.14,235.44,242.64
28.22,196.71,245.66
30.35,130.06,288.56
29.52,129.76,296.19
30.06,120.15,291.84
29.3,127.32,276.36
30.15,118.64,287.2
28.32,112.41,291.49
29.34,118.21,294.6
29.26,155.34,270.48
29.15,337.68,272.18
29.58,245.04,268.88
29.01,124.48,258.06
30.48,117.11,279.01
31.44,96.86,276.75
30.12,114.47,181.14
31.21,78.83,267.2
30.75,177.9,248.21
29.51,240.73,256.38
30.27,115.42,285.07
29.85,121.57,309.9
29.18,243.12,277.68
29.69,232.87,305.4
28.95,125.29,274.92
29.66,126.54,301.75
27.89,212.36,268.77
29.97,119.88,254.76
29.07,217.63,237.65
29.62,231.81,197.31
29.58,126.29,291.9
29.6,218.34,247.71
29.86,504.18,253.92
29.91,220.5,264.57
30.57,123.39,254.78
30.51,229.91,258.96
30.87,126.1,117.06
31.93,119.04,284.72
29.12,251.37,245.36
26.99,230.21,269.22
29.9,151.09,180.45
27.77,170.54,260.36
28.5,187.56,237.69
29.7,162.35,116.45
29.4,213.06,300.24
35.82,207.66,292.96
27.47,273.9,254.11
27.97,128.56,232.26
27.16,214.66,261.49
29.86,221.76,276.42
27.46,160.72,233.07
29.15,122.66,255.75
28.17,187.75,166.79
29.01,211.37,225.96
29.21,334.22,176.38
29.89,189.54,252.17
29.02,227.38,291.34
30.11,122.46,298.78
29.11,145.72,285.29
29.66,131.32,309.66
29.71,227.36,192.25
30.32,116.02,314.0
29.35,121.93,294.49
30.05,235.9,288.9
29.49,213.01,285.85
29.71,135.76,292.85
29.65,126.96,306.63
29.53,222.91,272.63
27.91,161.07,224.06
27.09,204.21,252.73
28.38,201.25,285.43
27.38,196.65,246.61
29.14,948.17,37.58
28.05,151.87,275.8
27.92,176.37,183.78
27.75,157.18,259.16
26.91,221.36,247.93
27.66,126.18,228.31
27.14,196.11,165.06
30.49,122.66,287.25
27.48,162.03,274.85
29.88,145.52,305.96
30.3,120.82,288.62
30.2,122.19,291.82
29.66,165.19,298.2
30.57,140.47,279.49
27.77,163.99,256.85
27.52,201.14,243.47
27.87,163.33,257.43
28.17,195.16,274.92
27.02,158.89,160.36
27.29,170.11,267.41
28.63,96.99,276.6
29.99,137.11,308.44
29.13,204.51,290.24
29.02,158.91,290.35
27.96,157.36,244.54
29.25,163.21,294.57
29.28,227.93,298.95
28.7,234.25,614.62
27.94,307.68,273.79
27.47,194.93,220.94
28.1,269.79,231.18
27.2,237.3,252.69
28.3,141.09,266.01
27.27,171.93,172.57
27.27,129.85,264.53
