X_50,X_51,X_52,X_53,X_54,X_55,X_56
130.54424,129.813923,140.413316,132.188261,131.087299,134.467289,130.316197
131.048482,138.302372,138.940912,132.19998,128.020725,129.211094,127.999386
131.529996,138.111447,146.573953,132.744421,133.031193,142.251111,133.868054
125.925229,124.745938,139.252573,130.382315,119.130489,142.869771,126.456097
124.286755,120.571789,137.264925,119.294622,124.324299,135.355938,127.775494
132.774373,123.619305,134.791956,123.300551,127.124096,130.815159,129.21983
134.321805,134.202389,138.143953,125.606955,128.618442,135.959172,132.514736
125.918965,124.343304,134.786157,123.117094,117.960071,133.538067,121.829106
129.03082,130.817021,145.916254,131.140066,123.441494,136.182599,128.546093
132.280431,128.694843,141.393869,128.349165,131.785427,139.863766,131.927311
127.149899,128.857456,137.337503,126.252523,123.770962,130.509846,132.716671
133.817036,133.774136,141.64628,128.32128,128.032627,129.938321,125.917912
132.570096,126.682583,134.194376,123.720648,129.635395,131.193409,130.138882
127.384167,127.967289,136.235208,127.133108,126.618671,135.172368,130.717243
128.549603,128.87962,133.798723,123.976896,130.42432,136.476185,133.448849
127.61633,127.865376,140.374712,123.889319,122.480038,138.073079,128.626492
130.63075,134.798565,142.265405,132.023146,132.987774,132.243023,130.971455
124.592778,121.479977,134.559969,125.226187,124.413654,139.803181,124.04504
133.79839,123.196293,141.552286,125.687971,123.654041,143.193791,125.878117
132.938138,124.328732,139.115244,124.189375,123.204861,138.329449,130.628719
134.485272,128.616261,137.880472,128.128264,128.350376,142.63667,133.3298
129.115079,130.745197,144.562013,124.018446,129.591526,140.33141,126.984036
130.925969,138.929234,133.026697,128.946341,131.83334,141.382313,129.385471
120.83196,133.096409,126.391061,124.291311,117.322506,117.305554,122.473194
131.377087,128.958737,143.230646,128.159727,121.324917,138.004422,126.865185
134.937016,126.503994,136.46396,124.791922,123.168995,135.945546,131.27937
136.410756,127.639004,139.850526,121.468046,124.088253,139.168011,121.9025
132.170323,137.095333,142.643991,134.021513,134.175503,144.139515,129.12273
132.260678,130.09026,146.510889,131.878798,128.412472,138.759076,129.166378
127.332875,129.81522,138.185449,131.615126,122.517872,140.262166,132.157849
127.0994,124.969296,140.458521,127.025381,130.41766,136.914914,123.995175
129.478902,124.528599,139.78409,122.321058,123.280048,131.930737,119.913105
142.812131,147.434986,131.098718,127.588583,122.779476,129.076649,130.471493
132.009061,131.84605,135.581056,128.535055,126.038418,136.674618,130.313206
123.509999,126.217899,141.624933,127.127768,127.947887,135.560215,125.905987
130.941792,132.452122,143.360155,131.753401,125.8129,144.555523,129.69849
127.276936,125.14465,129.047159,126.718847,118.92358,124.532071,127.256092
128.882794,135.705769,144.277628,122.348211,126.552151,141.210034,132.232784
127.828069,133.440777,146.870035,131.84532,126.732097,144.200421,121.979214
131.399831,128.493405,138.508279,127.690077,122.126957,135.733021,130.464497
131.478604,135.736035,137.430696,127.421019,129.119655,134.255505,128.141033
130.266782,124.37022,133.843332,119.474226,124.700817,135.350834,128.243183
127.006528,130.79295,134.798936,121.838156,127.151295,133.604107,124.571682
132.506284,126.576611,137.915346,130.447744,129.954693,138.78056,129.416287
127.376553,123.278858,128.258638,124.165655,121.082821,135.349286,124.462559
113.356511,126.158222,135.694513,134.505308,128.372562,108.849583,119.283764
131.78423,136.140682,137.295786,125.859678,125.040317,138.476681,132.509625
129.573949,126.432827,138.963525,127.347265,125.01881,137.279309,128.773091
143.724995,133.094082,147.5702,129.765188,133.282841,142.017544,137.533154
131.367627,131.63538,138.062051,129.615011,128.685665,138.049733,139.212032
124.928899,128.515621,138.850267,130.088926,123.894192,125.727475,128.420414
127.520016,133.232311,137.50023,127.485083,135.503017,135.674641,131.994175
129.585118,132.75758,135.428552,126.769796,123.733745,134.233166,127.923634
136.016293,133.352421,141.382494,136.362402,132.053371,125.495709,133.160259
134.787968,135.303379,136.133043,129.179411,134.518871,141.078625,133.925434
130.098874,131.950489,133.141023,132.140921,127.309856,132.776677,126.507076
127.894894,123.532131,137.78438,123.845724,129.887508,134.12534,137.280132
138.960843,144.946636,136.604967,136.269796,133.112095,138.121571,135.037922
134.196667,127.410664,139.644197,124.95986,130.022838,133.53294,134.879719
129.433614,131.795742,133.258051,134.375815,130.746517,140.372624,135.193089
134.849026,132.799038,144.149408,126.924238,129.379711,135.270016,132.829632
132.476277,127.869335,127.186342,126.389601,128.80138,127.957501,128.900349
131.140897,134.831944,133.956735,125.993757,124.252735,134.241955,132.076153
127.139836,122.359158,133.664651,116.154326,119.691982,123.974217,128.081478
129.115659,130.568005,135.399515,129.124586,123.88911,127.822033,131.359478
136.578114,133.99712,141.132013,129.966002,130.096683,134.991421,138.617382
129.679639,130.035237,141.196565,131.317129,125.340641,141.800885,130.494976
134.693997,130.754376,133.347055,129.149901,131.188656,135.673748,133.163334
132.9959,128.482708,140.887102,128.646315,128.490581,140.461102,130.393337
136.356625,125.808964,139.390024,125.851965,131.318104,130.549107,131.507992
135.00739,136.06963,135.487802,129.861677,125.521541,137.733868,127.468594
137.19843,133.83495,135.405466,134.04962,131.198498,143.841343,132.26392
132.063489,137.23608,136.279138,133.152304,131.121204,137.463932,134.841587
125.628285,128.056912,132.966882,125.455252,133.049503,130.608426,128.917202
135.212178,134.157536,135.238428,129.275358,126.506901,134.56831,133.741978
122.246152,125.823353,125.303331,124.988928,124.293629,123.551442,124.566006
140.014104,133.072651,145.370821,122.866034,129.094005,141.704144,130.36916
124.782727,125.545788,130.205553,129.719343,124.579861,138.063542,132.575329
137.736836,132.930256,135.744135,134.42137,124.879185,137.813473,136.124371
126.908383,131.036366,132.425012,119.731291,123.221371,134.512043,133.218945
131.930562,134.476826,145.921487,131.415556,124.45731,132.69376,136.471996
128.072873,135.771191,132.374498,130.182448,129.007366,127.804852,128.807949
130.844327,125.26891,139.412004,121.491232,115.762676,133.097256,129.721096
138.005132,132.888546,143.779764,132.401609,128.80756,143.470471,132.388081
123.3597,130.143788,127.16208,122.242857,125.136432,130.7487,128.212132
131.621526,133.230702,141.127374,124.030447,128.752003,139.91486,129.685307
135.707944,127.890095,130.987665,123.939047,128.903438,132.619679,134.48489
129.221288,128.057675,139.016145,136.199186,135.485508,131.411717,128.373692
136.045544,124.950459,131.891443,120.704161,124.957569,135.810772,132.744679
129.689679,124.836064,128.99222,123.93247,121.052364,133.338688,129.277302
127.784375,128.869198,134.952776,124.92877,126.977779,144.111531,129.332684
125.34464,129.182316,139.223665,133.266844,123.255611,137.775013,131.771549
130.51563,126.691685,134.943025,130.004095,125.939083,127.635777,134.335568
130.650655,134.117771,130.968263,130.310385,127.912723,141.534016,136.075878
139.888531,133.999394,145.306963,131.308447,132.345714,138.289334,130.951191
135.256955,131.224285,145.053926,124.967657,128.503704,138.805104,133.291508
131.945172,131.932125,129.576357,124.939978,124.32214,139.84441,132.314678
127.967542,131.205296,140.586275,132.306662,135.640858,133.189908,131.727459
134.584729,132.163334,137.936456,131.023192,125.023235,130.883,135.30048
134.931104,127.131497,139.803239,127.821867,133.007862,127.810482,133.729984
118.77171,124.569309,131.05826,118.435339,120.650043,133.987965,124.955715
131.843953,129.684696,136.07271,128.59017,123.542988,142.365788,139.72279
138.205251,127.167965,135.993005,131.574026,127.69141,135.770085,138.85043
130.408246,141.339382,134.267313,129.904081,126.423206,133.33099,128.129139
136.290875,139.838062,136.614618,134.332266,132.68304,130.517399,136.290859
137.644963,127.62637,126.900812,127.331534,125.506321,133.661381,135.935879
132.030255,128.394131,137.447015,127.435568,116.562076,141.356839,127.699314
131.486371,123.703945,133.183412,118.694594,123.608349,133.828083,130.525051
137.615147,125.234722,143.615564,128.496039,129.665531,128.728238,125.259449
128.597005,130.256199,132.525613,122.736586,129.690456,134.429883,127.358486
129.312756,130.069149,137.950426,127.598456,128.41563,137.649991,128.882977
134.828351,133.108723,138.106386,126.507071,123.69466,136.666432,134.758793
146.066396,136.164204,145.391969,128.130797,128.969333,142.087521,139.991726
124.615102,123.883045,135.748117,126.917921,128.85873,139.40424,126.134922
134.950429,132.579052,143.58761,135.291266,132.972416,135.492573,133.026219
133.436284,134.687008,141.948434,131.569731,126.693859,141.625142,132.223309
127.944348,129.509785,138.664384,127.500502,129.099918,136.280957,132.85278
132.273015,134.005299,133.583147,121.194265,126.183033,128.240384,125.857617
131.873532,126.139866,130.495302,123.396147,128.342434,135.809376,125.315914
131.456036,133.87698,140.758531,130.212919,132.384548,134.724225,131.756222
124.014119,127.222752,139.552316,118.570295,123.031139,140.050511,126.654598
132.278973,131.829868,135.42885,127.553907,125.669132,133.660161,127.646458
127.817044,122.10162,141.331033,123.830244,120.037021,142.355587,130.177357
119.127728,124.310497,137.035303,126.28858,132.151783,137.846295,127.031231
129.251538,133.029476,135.42505,129.564772,126.759853,136.29031,127.156437
132.712766,124.892399,137.791833,121.12631,122.311512,136.892651,135.814831
135.424313,131.283489,138.437395,124.111967,129.41048,133.389416,129.673824
130.886273,136.226544,141.114191,130.69515,127.43584,143.479931,127.04266
130.308476,121.624569,138.184747,130.678251,125.270473,140.068928,129.037464
127.326688,126.400578,134.823099,126.279783,126.690533,137.107647,127.22385
128.506917,134.546436,139.281053,133.504057,124.165203,137.802243,125.049534
123.652859,125.208012,135.003343,121.317183,124.352619,138.107602,129.844914
137.227696,129.656147,140.878526,126.607313,128.275349,134.098713,127.363621
128.531606,131.315533,135.008974,126.836424,130.294277,132.248608,128.572079
122.11546,119.177326,138.919977,126.145331,122.848858,134.860325,125.956608
124.0603,122.661892,147.204355,126.743994,129.845997,139.592228,134.190014
131.546864,127.48132,140.635065,124.544302,127.570286,134.873593,129.913105
130.147282,127.939594,140.16414,128.538405,121.823932,129.516469,132.72604
132.834943,125.899998,133.563776,123.464666,123.842403,130.538525,132.009648
139.308339,132.226429,146.274271,125.153181,132.487186,139.912152,141.062092
134.758542,133.278004,145.480424,131.09223,132.717632,143.133214,137.890217
136.196439,140.533283,138.963373,134.587874,135.797893,139.486683,136.886501
138.687726,134.450695,132.092317,132.256399,135.060856,130.196499,132.674168
125.230107,126.70425,134.046884,122.202849,125.768329,128.463543,124.288448
126.410359,128.453411,133.815881,116.602659,119.753025,137.10809,127.972187
130.945859,136.169422,137.873849,128.410605,124.30328,139.390362,137.189732
122.846013,127.418575,136.843523,123.864821,115.689449,131.243573,128.459713
136.265973,128.448216,139.856287,123.97518,127.750744,141.799725,129.055668
132.835088,135.805943,143.389085,135.172308,128.352344,138.891743,127.042103
129.656682,130.948506,140.747408,126.741423,131.174633,136.6833,128.374684
132.486958,137.369427,148.399492,130.412794,122.32568,142.147587,126.894581
129.698178,128.195408,134.553079,129.707754,133.100078,136.100888,131.602642
127.303723,128.598919,141.254907,126.672995,123.73724,139.022542,131.632366
131.558415,136.789692,142.181413,131.052992,128.270374,144.234852,132.923779
129.443211,129.449597,145.230409,126.021292,127.619602,140.743748,136.764172
128.621533,128.651692,146.120767,121.941366,125.217914,135.270573,134.533192
127.593587,127.47514,139.630525,124.084318,120.291706,142.219517,131.954876
129.802136,125.141415,131.970064,120.873686,124.751018,136.548626,134.243275
122.732739,126.700627,129.744783,118.022375,124.878086,134.891224,130.708363
132.790891,124.079052,130.759546,123.585402,128.176998,129.810597,127.346829
123.556248,121.529194,137.848787,119.306265,128.477039,133.343319,131.99371
131.430249,137.09499,143.098238,124.358152,131.648037,134.999646,124.65292
133.481541,121.448185,132.002206,124.08135,127.371586,132.831944,136.028156
135.869435,132.855152,134.10798,130.826368,120.732944,133.662869,131.690167
125.713651,131.64362,129.244753,121.015318,127.960895,132.133107,129.209187
127.110074,122.716389,141.403787,121.184591,122.386135,133.711438,127.805515
128.48502,126.997997,135.677881,119.091421,120.611461,130.891873,122.159146
130.702504,136.454807,135.531625,126.083098,124.874271,140.975705,128.373791
132.738286,128.394779,137.172311,125.338102,130.826809,130.882374,129.219242
126.921292,128.871838,140.253976,127.830885,128.796459,137.855732,126.407887
127.383786,130.540737,138.799112,120.328047,120.544811,141.873524,127.559231
130.146733,129.323879,141.175012,130.462004,127.669796,137.390034,130.490269
129.345456,129.062237,151.471674,126.651327,128.744419,145.097722,130.806278
130.413846,127.116871,141.617891,128.659048,136.815533,134.650433,134.642925
129.536,135.605396,140.736749,127.08135,126.153782,142.231274,139.344357
133.422772,130.016544,132.981844,127.993933,125.981953,135.788945,134.228741
132.053891,133.576023,127.883417,128.943754,125.388302,129.174244,129.845204
142.413205,130.25024,138.645486,129.348387,133.698765,131.355381,132.573841
137.850926,134.611561,139.59897,135.820936,130.420139,132.370198,136.81699
128.889676,134.638035,137.791368,132.703611,136.163021,138.21774,131.861981
128.140599,123.440716,134.514742,122.734312,121.797237,129.233883,128.530918
121.829579,130.688107,136.753603,123.046438,126.400066,131.032589,130.684796
129.527097,130.328152,132.363382,123.343649,131.881679,134.331227,126.401615
127.100926,129.476917,139.697961,124.478926,134.178554,141.045224,130.390263
127.400739,129.302418,143.066904,132.316771,129.601749,134.236325,131.002819
129.474301,134.064961,141.472635,129.859114,135.131992,129.13625,130.453037
125.067845,134.740803,127.032915,129.711271,129.047069,135.725514,137.048565
132.128674,125.689709,134.510606,129.556517,128.435078,135.282444,120.0219
129.083875,128.06522,141.654291,128.948645,132.039394,140.710415,129.747105
142.768475,131.329762,142.375238,126.534414,128.49406,130.317502,125.701214
132.428983,124.756436,138.716737,133.95999,133.921741,137.004529,135.030033
128.572842,131.713558,141.121072,132.168722,130.683651,143.037251,130.432675
117.404614,134.209431,135.02907,133.397154,130.379986,133.643284,132.992123
128.1666,131.4119,139.58275,126.385908,129.290958,137.843945,128.369389
121.618054,125.156178,133.996217,128.919638,125.545528,123.623669,130.717968
132.473843,134.995518,140.697916,126.55628,123.57304,143.859898,132.108952
133.891354,131.372486,139.699785,120.565825,124.724384,134.890126,128.097859
133.271771,130.700985,134.507387,124.039213,129.122341,142.066548,133.360394
127.495869,131.452427,139.548639,128.393164,125.717045,137.516346,133.402554
136.847905,139.067455,139.204301,129.867659,129.044941,141.362072,129.766407
129.143803,132.357189,128.505235,124.715902,121.420109,132.087384,128.372357
126.287122,132.862774,132.298128,125.231001,140.00748,130.555058,127.992008
128.02332,128.75446,132.503015,129.445959,120.70441,135.569439,126.56815
126.611012,126.032337,133.78335,117.186155,127.356716,135.401623,126.196751
125.558743,126.998257,136.58597,122.954908,122.880627,133.347218,127.303303
123.355908,127.130703,136.150797,127.546751,126.730549,131.504529,126.694904
139.695164,135.533795,141.592493,131.958677,132.644184,135.452008,131.360317
132.890874,128.73753,134.721918,120.095793,129.859318,142.846646,127.569142
138.446133,131.060696,129.27112,128.771986,130.5032,135.84113,140.140164
137.377553,133.908283,137.377206,127.995573,132.243297,139.980893,139.410534
131.77113,128.23106,134.958238,122.095862,124.891086,132.311749,129.980084
124.659024,129.565762,139.055261,132.581747,136.986599,137.230092,135.082592
124.202328,131.261624,139.847055,125.524031,126.619816,140.161862,131.638851
130.944104,121.928478,132.63463,120.731543,128.420612,134.227025,129.765904
125.713834,128.316418,134.793069,129.700628,129.145,136.72279,129.541012
129.928296,127.912998,132.686967,122.809599,123.405788,127.608716,128.910015
129.734128,134.570934,135.619516,131.801176,131.234882,132.593754,127.996922
129.544911,124.280766,136.982149,119.533163,125.993503,137.436306,130.920132
132.417722,126.456021,138.450304,126.019171,126.007679,127.481747,119.34959
126.567479,128.770008,137.750085,126.344694,125.859722,139.706196,129.377911
124.029355,133.233082,134.991052,126.132872,123.502697,133.65308,133.286511
127.133473,127.28162,129.680711,126.9606,131.671818,135.655163,131.004086
130.174199,125.666866,137.320978,128.797911,127.31879,122.762005,130.772267
136.519345,126.134442,132.654733,128.544417,126.183391,134.213246,134.909741
123.261639,125.409413,132.896097,123.035086,124.875736,136.016751,128.409519
135.395474,131.696308,136.265619,121.887198,131.147411,142.449284,137.285031
138.17764,134.84708,141.805788,125.781431,123.834728,135.541592,131.848034
130.537625,135.753201,141.78631,126.923788,127.101757,131.066792,128.049122
130.802289,125.829579,133.544687,124.669577,128.969791,143.292546,133.299717
133.504788,123.2533,135.77334,129.5753,130.240604,129.13065,130.645367
133.827916,126.459599,135.365717,125.458647,126.635944,132.135022,131.070912
133.491902,126.650288,127.957719,121.480177,126.397617,128.699337,128.370342
124.802754,132.217312,145.674463,132.373022,133.755504,142.902173,130.456295
135.206502,126.784992,136.448686,132.099356,122.708568,135.792164,135.525929
134.521909,132.511959,133.594904,131.086386,126.796635,130.556241,127.37347
128.349332,132.184818,128.798654,131.519796,134.329334,134.871068,126.182972
131.698422,133.457401,131.790514,131.553984,139.484051,127.99844,130.730915
133.182484,134.220883,136.324854,121.423697,125.397838,139.80309,128.118099
128.008717,135.282978,136.583879,127.53948,130.426609,130.717053,130.089771
125.055867,126.583531,139.479456,128.178701,124.436481,132.001881,128.832852
125.696965,125.77348,134.75992,122.344114,130.140797,129.614773,127.004727
131.407002,127.598515,132.959558,127.524855,127.661396,138.567845,129.321591
132.505719,129.903187,141.832521,132.401434,129.556789,141.058697,129.275501
131.206372,128.178478,138.126749,121.103102,130.166233,132.708226,124.725529
133.553906,129.14542,138.685175,130.279829,123.330723,138.352696,125.189778
131.987134,131.409069,126.028055,123.892645,124.678959,130.617039,125.095509
128.826169,127.099621,133.594019,126.319372,124.275234,130.257634,131.001698
128.128873,129.650089,134.90056,127.256193,125.547848,130.4287,131.976673
124.843091,133.079708,139.872392,128.495443,128.375446,144.227353,135.82095
123.585973,125.335941,139.03219,123.350515,119.754711,130.702763,129.214047
122.438603,127.664349,135.918924,124.72135,124.638439,126.702252,129.662808
123.321515,130.784023,129.117242,128.124586,127.58324,128.286671,127.784893
131.522069,135.712376,133.597894,126.968016,132.077015,132.801739,125.521137
132.37991,130.836048,145.807047,125.741423,122.354473,136.070637,132.394871
140.356358,134.072247,135.176279,127.825117,132.989895,139.376248,131.782093
130.847005,126.884876,132.98475,126.660193,125.626942,131.93536,134.017719
130.532841,123.037899,132.570001,122.116697,122.969044,130.097882,126.223347
142.031422,133.002819,145.038202,134.850409,136.78696,136.953976,138.906422
138.429646,136.139759,139.057275,132.640699,133.529842,144.039509,135.382687
136.395161,127.96233,144.134637,128.890303,131.036198,141.009526,142.014881
135.516743,130.813847,140.462488,135.891249,139.835331,138.43739,138.714291
129.731328,125.230923,134.631082,126.399839,124.149319,126.779644,127.76952
134.494061,129.880787,131.372598,122.873594,128.110302,133.084012,130.214749
132.384236,131.221043,134.649438,130.896811,129.185161,135.707287,130.931675
140.85159,135.314068,146.253831,123.486067,131.623699,148.51511,133.540287
132.635793,136.293675,128.258852,131.213453,122.470501,136.548405,135.76717
130.581197,135.329487,139.205667,126.390661,123.912227,134.924435,131.589138
133.019704,125.411175,136.393694,125.922743,132.782444,136.716679,125.191845
137.289624,132.882061,129.945451,130.190107,126.734279,133.164906,135.024403
132.957974,122.615551,133.493204,124.940229,125.542606,128.997265,128.921284
130.181096,131.026341,134.226183,124.970663,126.002407,133.615185,130.385945
131.321362,130.989086,140.498361,128.74925,122.966137,145.160412,134.237362
132.263417,128.545872,134.463388,131.215323,122.368358,131.191967,132.884083
128.63094,132.43327,134.695024,123.564901,122.313717,127.678181,134.502422
127.82137,136.2337,142.954439,132.331732,126.685299,137.233548,132.03764
136.645444,132.48373,142.3201,131.388571,125.20348,137.447827,133.253071
127.1442,123.87627,126.010149,121.235403,123.899151,129.683316,134.088864
137.073346,140.796414,136.177461,129.633642,134.975468,140.692761,130.321827
143.576306,135.361912,138.35341,134.496275,133.605038,141.535794,129.985119
133.686452,133.948078,134.631654,131.557394,131.919262,126.326977,127.53471
125.17751,130.854557,137.669237,130.680906,132.105007,139.024487,131.923481
136.895863,127.085209,141.654375,123.612059,130.734264,138.379429,133.025799
125.619641,140.605045,137.100427,133.025816,126.487781,134.991597,133.274105
137.834615,139.33009,136.72764,130.520453,134.081493,137.900685,126.967892
128.220723,124.699833,131.163927,125.356047,118.143162,141.212933,132.559071
128.715733,129.224552,124.823122,125.14942,126.499637,126.606701,130.464733
133.664891,136.537113,130.994775,129.709814,132.173565,139.541005,133.297764
128.304265,132.173107,131.235033,126.400915,120.184566,135.011639,126.353611
131.548909,130.189732,141.561021,130.022299,129.020168,138.177845,131.294605
131.33051,128.72498,136.814409,129.346205,125.785496,127.763417,134.820416
134.88197,128.508328,135.048463,122.54888,126.889362,138.051701,131.659542
135.28584,131.142307,139.505991,125.682638,129.097141,140.046261,136.0481
132.730779,127.050289,144.805284,119.930746,123.888286,143.182995,132.843922
131.832974,128.245495,138.168642,127.195204,133.360027,139.118008,131.31535
134.120793,127.082661,130.191118,119.544897,117.933384,133.481465,130.847988
134.861592,128.214207,131.85528,120.346197,126.421329,138.241208,133.348538
124.706677,129.498051,126.254442,123.830702,129.913723,135.864926,127.674862
131.929486,121.765194,133.827776,122.509993,123.792408,139.376187,133.649662
135.090451,143.205021,131.668527,131.073324,131.190441,128.557003,132.814785
134.849873,132.885121,143.909105,128.517149,140.027546,134.197606,131.387089
128.707104,135.156323,132.944849,129.96726,136.897816,133.997693,129.580593
128.692273,133.05962,131.433275,122.596983,126.980854,137.936665,139.216801
132.449261,130.029598,145.163423,135.271452,126.101566,135.395298,131.12489
138.267133,120.166981,125.443437,118.189467,129.097057,139.105511,130.452023
126.522687,132.594929,132.994943,123.8412,126.895412,128.842465,128.895176
139.369412,135.226055,143.179842,135.53546,132.236614,133.871197,132.956265
134.669011,129.65791,136.51993,127.411024,122.113048,133.676854,124.82272
135.338361,128.864979,141.287347,130.223631,131.678257,136.121075,134.670391
134.975751,128.21764,148.203439,124.244688,132.79961,140.920758,138.665318
139.371655,132.213734,133.965631,128.297796,134.619549,125.510228,129.154148
133.654134,129.531849,142.241136,129.04682,119.186695,142.606083,134.397206
140.42426,129.220928,134.291132,124.332014,128.710255,137.226498,128.237187
129.065854,130.457318,133.89937,131.318739,130.789295,130.171971,133.140782
129.549153,130.473423,138.993707,129.435087,126.692463,138.018933,137.51775
125.083562,118.040661,141.033144,120.571356,121.390568,139.983868,129.553059
130.195126,132.124218,128.840082,131.321333,123.731228,133.154789,133.239147
130.240102,126.493511,137.256868,130.766211,128.7887,135.680424,128.504559
128.870671,133.020138,145.524057,132.797377,127.48492,137.425473,129.767475
128.228658,121.647198,130.518427,130.647001,130.045353,132.833157,131.757725
137.298825,132.334362,151.309335,134.874174,128.063152,139.290562,136.012257
132.147244,127.406887,147.020059,126.78652,124.568531,136.695767,129.305027
138.628239,139.757885,147.250726,134.461226,136.603687,142.225743,132.779789
131.005971,138.727581,137.405435,133.895819,142.009388,135.437428,132.296322
134.329671,125.852955,136.926538,128.224531,125.469318,135.189724,131.298794
131.716389,139.009121,130.238756,137.465597,141.742931,136.065915,141.068409
128.898877,127.092137,127.682039,127.813101,126.852215,125.253094,134.087277
132.599133,136.946797,129.914445,131.143881,134.628094,133.91557,134.719372
128.717915,132.740688,143.193582,126.128523,125.600193,138.124516,130.895985
128.123051,128.414883,141.660966,122.125853,122.490307,131.880093,127.022373
135.466771,132.200573,131.970628,130.61022,127.817478,143.318562,132.341274
138.421712,136.362377,146.088785,139.96353,128.342151,136.168278,137.698849
130.195348,127.28149,125.985712,127.961828,134.833813,132.174099,133.299885
136.913495,131.209934,142.744226,131.493712,131.434818,141.065274,128.117367
129.931828,125.695393,140.382799,128.052,122.076938,136.895321,134.243229
134.16792,131.357311,148.411401,128.667502,137.764728,128.767659,133.493641
129.853986,131.799877,139.641672,131.611136,137.416912,134.863636,133.585728
137.945958,127.344509,138.868883,129.094008,132.061207,139.673878,131.321491
129.875752,130.20406,133.361047,125.362539,117.648426,132.33836,132.43446
140.315541,133.612393,134.518137,127.065947,121.171497,130.347149,132.186855
135.490857,133.888935,131.349619,136.16593,130.95071,131.060063,128.134564
131.271382,134.589443,137.133569,125.275816,122.36607,133.377514,131.810459
130.266568,126.264462,140.299196,133.700232,125.177143,127.335026,131.826855
127.897702,128.586414,138.531931,127.232878,126.426365,136.539998,128.766216
134.550732,130.029797,143.20511,126.568701,122.918094,139.75002,130.410984
141.605252,130.135266,137.531419,131.963575,130.294529,134.724568,140.15366
132.52036,133.223713,134.786066,125.105665,135.846004,134.106915,134.849049
132.347462,132.951679,137.53679,127.679731,134.50143,139.100163,132.819248
127.061528,130.769291,133.727388,126.486181,133.624866,138.805676,134.144863
131.095631,129.96365,142.131181,128.412489,135.490238,139.433423,128.951862
131.694821,132.755032,143.874231,125.834379,123.735439,144.471196,133.527645
125.884908,130.390728,145.145601,134.267508,130.162571,129.999463,135.176411
141.441098,139.0303,145.183214,129.319433,129.571995,143.270123,134.862766
131.431439,127.256886,130.037531,127.364828,125.835003,135.645199,136.476338
135.677975,131.881024,148.06817,131.786909,134.217991,139.727757,134.723004
134.978848,118.648785,135.507562,120.296225,128.648067,134.671025,138.311527
133.209912,136.287449,147.980241,127.426878,131.72636,139.92313,129.392529
133.140179,133.210423,147.389833,131.736998,134.191273,141.721463,131.7458
134.480122,136.168087,139.893976,134.093634,134.538761,132.668316,135.134091
135.57803,130.807194,146.269052,120.828024,127.031635,142.299656,137.509968
129.214673,129.773487,134.037485,126.856711,128.948841,134.346928,125.310169
134.354718,132.713032,140.578607,119.757429,124.672031,128.377118,133.73811
135.373502,131.404415,141.766374,130.437635,128.258037,133.25739,131.924465
122.976132,132.188915,132.541933,122.148756,126.313686,134.946957,126.50243
136.536786,140.567028,135.538705,135.172514,132.264484,130.003956,130.443791
134.339421,137.684384,144.33793,133.573759,132.692753,140.096692,134.867787
137.453061,130.94566,144.253297,132.447531,130.32671,143.571583,136.344753
126.239339,131.31229,140.042383,129.174398,126.805736,136.466824,133.325901
130.152188,124.336788,136.398073,111.882773,124.12801,133.881131,126.71896
138.657353,126.235462,146.246477,131.582586,125.179912,142.157391,126.728222
122.979214,126.826656,140.000864,129.79064,125.020595,137.225354,130.870899
129.580693,130.648388,142.132776,127.73181,122.142269,139.611638,130.005383
131.137708,123.868313,139.866068,125.454771,124.575458,134.468602,133.577152
129.104855,127.624485,133.450838,133.003355,120.821651,126.887883,125.031086
131.458905,133.310864,144.190843,136.440168,124.975315,135.232533,130.756542
135.205319,138.776447,135.871378,129.993628,118.761532,127.775547,124.653347
131.775388,135.736302,132.996935,133.874586,132.446575,132.566266,135.428311
133.547238,136.107884,142.296869,133.257666,132.732143,131.944813,127.745999
133.186597,131.941418,137.267068,131.495154,129.033169,125.203419,136.002728
126.601239,132.01804,137.451479,125.599005,127.541241,132.953587,127.954342
129.272733,132.137547,132.904871,126.494627,129.796039,140.408932,133.868977
127.069897,133.658055,134.202661,126.605307,127.024044,141.249936,123.634747
128.977185,131.087223,135.378381,126.591765,122.898342,130.258152,133.518269
134.402409,130.245266,141.658708,135.7955,136.672809,131.523793,133.285511
131.962148,127.998364,147.81846,127.202574,127.039966,140.182713,132.096218
128.898854,131.236233,138.634149,133.227255,125.427708,142.853726,128.235912
134.519414,135.864399,139.264734,128.928244,127.246044,133.846997,125.586247
131.543408,126.772907,139.581659,125.960768,130.181896,129.951046,133.35706
130.128751,132.301495,132.806436,132.337484,130.85326,134.986393,134.139469
135.465482,136.309513,132.643053,133.504477,129.131862,138.159298,132.974674
130.66396,135.281109,132.921144,124.986921,130.160633,131.768658,128.553166
139.054219,127.994991,135.659509,124.671736,126.053631,138.428288,141.9538
130.416867,125.853398,134.588327,127.152479,125.457416,134.94936,130.561497
138.670377,127.280605,133.119257,133.753836,129.48518,124.994496,129.844532
122.297482,125.589596,135.979036,120.893202,117.796863,131.296612,124.179279
131.17561,134.23666,139.092416,129.129339,123.602375,134.99181,127.262547
137.58009,138.425182,134.535173,134.174147,133.585163,132.467892,140.297413
133.288129,129.106701,143.835214,129.780722,132.738972,140.177334,138.201626
136.442891,130.6152,133.542924,131.156126,126.016758,134.425877,130.592549
133.157536,136.490467,130.762308,120.81349,123.687397,132.717869,130.224873
